0.000000000000000000e+00,2.500000000000000139e-02
5.000000000000000278e-02,2.500000000000000139e-02
1.000000000000000056e-01,2.500000000000000139e-02
1.500000000000000222e-01,2.500000000000000139e-02
2.000000000000000111e-01,2.500000000000000139e-02
2.500000000000000000e-01,2.500000000000000139e-02
3.000000000000000444e-01,2.500000000000000139e-02
3.500000000000000333e-01,2.500000000000000139e-02
4.000000000000000222e-01,2.500000000000000139e-02
4.500000000000000111e-01,2.500000000000000139e-02
5.000000000000000000e-01,2.500000000000000139e-02
5.500000000000000444e-01,2.500000000000000139e-02
6.000000000000000888e-01,2.500000000000000139e-02
6.500000000000000222e-01,2.500000000000000139e-02
0.000000000000000000e+00,2.500000000000000139e-02
5.000000000000000278e-02,2.500000000000000139e-02
1.000000000000000056e-01,2.500000000000000139e-02
1.500000000000000222e-01,2.500000000000000139e-02
2.000000000000000111e-01,2.500000000000000139e-02
2.500000000000000000e-01,2.500000000000000139e-02
3.000000000000000444e-01,2.500000000000000139e-02
3.500000000000000333e-01,2.500000000000000139e-02
4.000000000000000222e-01,2.500000000000000139e-02
4.500000000000000111e-01,2.500000000000000139e-02
5.000000000000000000e-01,2.500000000000000139e-02
5.500000000000000444e-01,2.500000000000000139e-02
6.000000000000000888e-01,2.500000000000000139e-02
6.500000000000000222e-01,2.500000000000000139e-02
0.000000000000000000e+00,2.500000000000000139e-02
5.000000000000000278e-02,2.500000000000000139e-02
1.000000000000000056e-01,2.500000000000000139e-02
1.500000000000000222e-01,2.500000000000000139e-02
2.000000000000000111e-01,2.500000000000000139e-02
2.500000000000000000e-01,2.500000000000000139e-02
3.000000000000000444e-01,2.500000000000000139e-02
3.500000000000000333e-01,2.500000000000000139e-02
4.000000000000000222e-01,2.500000000000000139e-02
4.500000000000000111e-01,2.500000000000000139e-02
5.000000000000000000e-01,2.500000000000000139e-02
5.500000000000000444e-01,2.500000000000000139e-02
6.000000000000000888e-01,2.500000000000000139e-02
6.500000000000000222e-01,2.500000000000000139e-02
0.000000000000000000e+00,2.500000000000000139e-02
5.000000000000000278e-02,2.500000000000000139e-02
1.000000000000000056e-01,2.500000000000000139e-02
1.500000000000000222e-01,2.500000000000000139e-02
2.000000000000000111e-01,2.500000000000000139e-02
2.500000000000000000e-01,2.500000000000000139e-02
3.000000000000000444e-01,2.500000000000000139e-02
3.500000000000000333e-01,2.500000000000000139e-02
4.000000000000000222e-01,2.500000000000000139e-02
4.500000000000000111e-01,2.500000000000000139e-02
5.000000000000000000e-01,2.500000000000000139e-02
5.500000000000000444e-01,2.500000000000000139e-02
6.000000000000000888e-01,2.500000000000000139e-02
6.500000000000000222e-01,2.500000000000000139e-02
